video_directory,start_time,end_time,caption
LPRQEEQQ.mp4,11.5,14.9,The leaf-tailed gecko is walking.
LPRQEEQQ.mp4,17.5,21.1,The leaf-tailed gecko is climbing.
LPRQEEQQ.mp4,4.6,6.8,The leaf-tailed gecko is keeping still.
LPRQEEQQ.mp4,7.0,11.4,The caterpillar is moving.
LQEGSYES.mp4,0.0,2.6,The coral snake is keeping still.
LQEGSYES.mp4,19.6,27.9,The bothriechis is keeping still.
LQEGSYES.mp4,2.6,19.4,The coral snake is moving.
LQEGSYES.mp4,36.2,65.4,The bushmaster snake is moving.
LQGIHEUL.mp4,0.5,2.9,The mozambique spitting cobra is sensing its environment.
LQGIHEUL.mp4,1.5,1.8,The mozambique spitting cobra is spitting venom.
LQGIHEUL.mp4,3.0,5.1,The mozambique spitting cobra is keeping still.
LQOBJFJG.mp4,0.0,8.6,The sambar deer is keeping still.
LQOBJFJG.mp4,16.1,18.4,The malayan tapir is exploring.
LQOBJFJG.mp4,23.6,43.0,The malayan tapir is eating.
LQOBJFJG.mp4,43.4,48.3,The sumatran serow is sensing its surrounding.
LQOBJFJG.mp4,48.3,54.5,The sumatran serow is walking.
LQOBJFJG.mp4,58.1,70.3,The elephant is walking.
LQOBJFJG.mp4,58.1,70.3,The massive elephant carefully walks through a tiny path in the middle of a forest.
LQOBJFJG.mp4,8.6,9.6,The sambar deer is attending.
LQOBJFJG.mp4,9.9,18.4,The malayan tapir is walking.
LQRBSPTK.mp4,15.1,16.2,The singing nightingale is attending.
LQRBSPTK.mp4,2.1,21.5,The singing nightingale is chirping.
LQRBSPTK.mp4,6.9,8.5,The singing nightingale is keeping still.
LQUUBOYV.mp4,0.2,3.0,The argentine ant is moving.
LQUUBOYV.mp4,0.2,3.0,The argentine ant is sensing its environment.
LQUUBOYV.mp4,26.2,30.2,The winter ant is moving.
LQUUBOYV.mp4,26.2,30.2,The winter ant is sensing its environment.
LQWBSFUP.mp4,0.0,5.8,The red spitting cobra is keeping still.
LQWBSFUP.mp4,5.8,7.4,The red spitting cobra is attending.
LQYQDAEM.mp4,14.1,17.2,The lanius excubitor is eating.
LQYQDAEM.mp4,9.3,11.0,The lanius excubitor is attending.
LRDFDFAG.mp4,15.0,19.3,The water scorpion is moving.
LRDYOPTK.mp4,13.8,14.8,The singing nightingale is keeping still.
LRDYOPTK.mp4,14.8,15.8,The singing nightingale is attending.
LRDYOPTK.mp4,5.3,7.5,The singing nightingale is defecating.
LRDYOPTK.mp4,7.5,21.1,The singing nightingale is chirping.
LRFFJCEI.mp4,11.2,19.2,The ant is keeping still.
LRFFJCEI.mp4,11.2,19.2,The ant is moving.
LRFFJCEI.mp4,19.3,23.6,The ant is sensing its environment.
LRFFJCEI.mp4,4.1,5.0,The spider is eating.
LRGXURLL.mp4,14.6,17.3,The arizona bark scorpion is sensing its environment.
LRGXURLL.mp4,17.3,20.4,The arizona bark scorpion is moving.
LRHFKFFP.mp4,20.5,25.2,The seahorse is eating.
LRKQQIWV.mp4,0.0,16.7,The whooper swan is preening itself.
LRKQQIWV.mp4,16.3,31.1,The whooper swan is swimming.
LRKQQIWV.mp4,16.7,22.6,The whooper swan is walking.
LRKQQIWV.mp4,8.4,22.6,The whooper swan is sensing its environment.
LRKQQIWV.mp4,8.4,31.1,The whooper swan is drinking.
LRNVPFGA.mp4,10.6,12.4,The bird is keeping still.
LRNVPFGA.mp4,18.1,21.4,The bird is sensing its environment.
LRNVPFGA.mp4,22.1,39.0,The bird is moving.
LRNVPFGA.mp4,29.4,33.3,The bird is performing sexual display.
LROAUQDT.mp4,0.2,2.5,The nudibranch is keeping still.
LROAUQDT.mp4,20.4,24.6,The hydroid is sensing its environment.
LROAUQDT.mp4,24.8,30.9,The hydroid is moving.
LROAUQDT.mp4,47.6,49.8,The jellyfish is swimming.
LRZJRFUP.mp4,0.8,11.7,The red spitting cobra is sensing its environment.
LRZJRFUP.mp4,6.0,6.7,The red spitting cobra is spitting venom.
LSBSDBQT.mp4,12.5,13.6,The greater racket tail drongo is sensing its environment.
LSBSDBQT.mp4,13.8,14.7,The grasshopper is jumping.
LSBSDBQT.mp4,15.0,15.7,The greater racket tail drongo is flying.
LSBSDBQT.mp4,17.0,20.2,The greater racket tail drongo is eating.
LSBSDBQT.mp4,20.4,23.3,The raffles banded langur is jumping.
LSBSDBQT.mp4,20.4,23.3,The raffles banded langur is keeping still.
LSBSDBQT.mp4,4.4,6.1,The grasshopper is keeping still.
LSBSDBQT.mp4,6.4,8.3,The greater racket tail drongo is attending.
LSBSDBQT.mp4,6.4,8.3,The greater racket tail drongo is keeping still.
LSLCDJBD.mp4,13.1,14.8,The grasshopper warbler is sensing its surrounding.
LSLCDJBD.mp4,14.8,16.5,The grasshopper warbler standing against the sunlight on the branch shakes its lower body.
LSLCDJBD.mp4,16.5,24.0,The grasshopper warbler is chirping.
LSPNYRAH.mp4,0.1,58.7,The pygmy owl is chirping.
LSPRSCEI.mp4,21.7,24.0,The ant is sensing its surrounding.
LSPRSCEI.mp4,21.7,40.1,The ant is moving.
LSPRSCEI.mp4,31.1,34.7,The green grasshopper is being eaten by many ants which have a brown abdomen.
LSPRSCEI.mp4,31.1,51.5,The ant is eating.
LSPRSCEI.mp4,37.4,40.1,The snake is sensing its surrounding.
LSPRSCEI.mp4,40.2,46.9,The scorpion is struggling.
LSPRSCEI.mp4,47.0,51.5,The spider is struggling.
LSPRSCEI.mp4,59.7,61.5,The ant is keeping still.
LSPRSCEI.mp4,59.7,61.5,The grasshopper is keeping still.
LSTHJFPE.mp4,11.3,16.7,The walking stick is keeping still.
LSZIOVTT.mp4,13.4,18.6,The leafcutter ant is eating.
LSZIOVTT.mp4,21.0,25.9,The leafcutter ant is carrying a leaf stalk using its mandibles.
LSZIOVTT.mp4,21.0,25.9,The leafcutter ant is moving.
LTKMOZIE.mp4,1.0,9.1,The bird is sensing its environment.
LTKMOZIE.mp4,2.0,3.0,The bird makes a landing.
LTKMOZIE.mp4,3.0,4.2,The bird is flying.
LTWHTOQU.mp4,63.8,79.9,The anteater is walking.
LTWHTOQU.mp4,63.8,79.9,The furry anteater walks around the forest in search for its next meal.
LUBQMZAA.mp4,18.1,30.1,"The different groups of fishes, including the sergeant major fish, are swimming among the coral bed."
LUBQMZAA.mp4,18.1,30.1,The fish is swimming.
LUBQMZAA.mp4,18.1,30.1,The sergeant major fish is swimming.
LUBQMZAA.mp4,32.2,56.2,The black durgon fish is swimming.
LUBQMZAA.mp4,32.2,75.0,The atlantic blue tang fish is swimming.
LUBQMZAA.mp4,45.2,56.2,The group of atlantic blue tang fish is swimming in an orderly fashion towards a common direction.
LUBQMZAA.mp4,61.6,75.0,The atlantic blue tang fish is eating.
LUBWQJBD.mp4,0.2,5.8,The grasshopper warbler is sensing its surrounding.
LUBWQJBD.mp4,6.0,7.4,The grasshopper warbler is attending.
LUBWQJBD.mp4,7.5,36.3,The grasshopper warbler is chirping.
LUCFLPTK.mp4,0.0,18.8,The singing nightingale is chirping.
LUCFLPTK.mp4,4.0,6.3,The singing nightingale is attending.
LUDMYLKY.mp4,1.8,5.1,The side blotched lizard is doing push up.
LUDMYLKY.mp4,5.2,7.9,The side blotched lizard is sensing its environment.
LUDMYLKY.mp4,8.0,12.7,The side blotched lizard is keeping still.
LULLZWWK.mp4,0.1,17.6,The vampire squid is keeping still.
LUQRUHGA.mp4,73.3,75.1,The sagittarius serpentarius bird is preening itself.
LUQRUHGA.mp4,73.3,75.1,The sagittarius serpentarius bird is walking.
LUQRUHGA.mp4,75.1,75.2,The sagittarius serpentarius bird is flapping its wings.
LUQRUHGA.mp4,75.1,80.0,The sagittarius serpentarius bird is sensing its environment.
LUQRUHGA.mp4,9.2,51.9,The naja nivea snake is keeping still.
LUUWGDFS.mp4,49.4,68.5,The wild red-tailed boa is keeping still.
LUUWGDFS.mp4,60.4,62.9,The wild red-tailed boa is attending.
LUUWGDFS.mp4,7.9,20.7,The wild red-tailed boa is moving.
LUXKUPTK.mp4,1.3,20.9,The singing nightingale is chirping.
LUXKUPTK.mp4,13.9,16.0,The singing nightingale is attending.
LUXKUPTK.mp4,6.4,7.8,The singing nightingale is keeping still.
LUXQQXER.mp4,13.4,26.9,The daddy longlegs spider is moving.
LVHMFUDX.mp4,0.2,12.9,Two lions are walking through a rocky desert searching for their next destination.
LVHMFUDX.mp4,0.2,29.6,The lion is walking.
LVHMFUDX.mp4,13.1,21.7,The lion is walking in the gobi desert.
LVHMFUDX.mp4,24.9,29.6,The lion is attending.
LVHMFUDX.mp4,34.4,40.3,The elephant is walking.
LVKBFIOQ.mp4,9.4,15.7,The common crane is flying.
LVQCXBQT.mp4,5.0,31.9,The raffles banded langur is eating.
LVQCXBQT.mp4,8.0,10.5,The raffles banded langur is sensing its environment.
LVYHVUNV.mp4,23.4,28.7,The leech is moving.
LVYHVUNV.mp4,28.9,30.9,The leech is eating.
LVYHVUNV.mp4,34.0,37.2,The leech is swimming.
LVYHVUNV.mp4,38.6,39.1,The bird is flying.
LWDYCVJP.mp4,13.9,36.0,The diving bell water spider is moving.
LWIKSXTD.mp4,10.5,23.1,The cryptic mantis is lying on top of another cryptic mantis that is holding onto a brown stalk.
LWIKSXTD.mp4,7.3,10.4,The cryptic mantis is grooming itself.
LWIKSXTD.mp4,7.3,23.1,The cryptic mantis is keeping still.
LWUHCLHH.mp4,0.1,34.2,The foam nest frog is keeping still.
LWUHCLHH.mp4,0.1,34.2,The foam nest frog is moving.
LWUHCLHH.mp4,0.1,34.2,The foam nest frogs are hugging one another.
LXAMNBQT.mp4,0.8,1.4,The raffles banded langur is climbing.
LXAMNBQT.mp4,1.8,2.4,The raffles banded langur is jumping.
LXAMNBQT.mp4,20.4,25.5,The raffles banded langur is keeping still.
LXAMNBQT.mp4,25.5,26.5,The raffles banded langur is attending.
LXAMNBQT.mp4,8.9,14.7,The raffles banded langur is sensing its environment.
LXKQKUFF.mp4,1.2,8.1,The common buzzard disturbs another common buzzard while spreading its wing to show dominance.
LXKQKUFF.mp4,1.2,8.1,The common buzzard is eating.
LXKQKUFF.mp4,1.2,8.1,The common buzzard is spreading its wings.
LXNIEFFP.mp4,21.4,27.1,The maroon macaque is eating.
LXNIEFFP.mp4,6.8,11.1,The maroon macaque is sensing its environment.
LXNIEFFP.mp4,6.8,21.3,The maroon macaque is keeping still.
LXNIEFFP.mp4,6.8,21.3,The maroon macaque performs allo-grooming on another macaque.
LXORPFGA.mp4,0.8,1.2,The bird is turning around.
LXORPFGA.mp4,0.8,4.8,The bird is walking.
LXORPFGA.mp4,1.2,2.0,The bird is flying.
LXORPFGA.mp4,2.0,3.7,The bird is jumping.
LXORPFGA.mp4,4.1,4.8,The bird makes a landing.
LXORPFGA.mp4,6.7,10.8,The bird is sensing its environment.
LXPORVKA.mp4,4.0,4.5,The common quail bird is attending.
LXPORVKA.mp4,4.0,4.5,The common quail bird is walking.
LXPORVKA.mp4,4.6,9.0,The common quail bird is chirping.
LXPORVKA.mp4,9.0,15.4,The common quail bird is sensing its environment.
LXUJKOIP.mp4,0.0,4.9,The bird is shaking its head.
LXUJKOIP.mp4,10.2,13.3,The bird is sensing its environment.
LXUJKOIP.mp4,13.6,17.9,The bird is shaking its body while dipping itself into the water.
LXUJKOIP.mp4,5.0,10.0,The bird is jumping.
LXUJKOIP.mp4,6.9,8.9,"The bird flaps its wings, while standing in the receptacle containing water."
LYHETAEM.mp4,16.4,18.7,The lanius excubitor is keeping still.
LYHETAEM.mp4,18.8,37.6,The lanius excubitor is sensing its environment.
LYHETAEM.mp4,4.8,16.3,The lanius excubitor is eating.
LYHOONPL.mp4,17.1,42.1,The bottlenose dolphin is swimming.
LYHOONPL.mp4,24.9,36.8,The bottlenose dolphin bites and carries the yellow pufferfish in its mouth.
LYHOONPL.mp4,36.9,39.3,The pufferfish is swimming.
LYIDYIKV.mp4,8.9,10.8,The sea snake is swimming.
LYNIGQTX.mp4,11.5,15.0,The turdus merula blackbird is attending.
LYNIGQTX.mp4,3.5,5.5,The turdus merula blackbird is flapping its wings.
LYNIGQTX.mp4,5.5,7.5,The turdus merula blackbird is defecating.
LYNIGQTX.mp4,7.5,8.5,The turdus merula blackbird is flapping its tail.
LYNIGQTX.mp4,8.5,11.5,The turdus merula blackbird is keeping still.
LYYLCGDO.mp4,20.2,22.2,The california oak moth larva makes a landing.
LYYLCGDO.mp4,3.2,10.5,The california oak moth larva is sensing its environment.
LYYLCGDO.mp4,3.2,30.5,The california oak moth larva is moving.
LZAACNPL.mp4,11.2,18.1,The grey langur is attending.
LZAACNPL.mp4,11.2,18.1,The grey langur is keeping still.
LZAACNPL.mp4,13.1,15.0,"The grey langur manipulates and puts down the fake young langur, while others look on."
LZAACNPL.mp4,15.1,18.1,The grey langur is sitting.
LZAACNPL.mp4,18.2,20.5,The grey langur is exploring.
LZAACNPL.mp4,5.7,13.0,The grey langur hugs and carries the fake young langur.
LZAACNPL.mp4,5.7,15.0,The grey langur is walking.
LZAACNPL.mp4,7.7,11.1,The grey langur is sensing its environment.
LZEJSMYV.mp4,0.0,7.8,The snake is moving.
LZEJSMYV.mp4,10.5,12.9,The snake attacks an ant.
LZEJSMYV.mp4,8.2,19.4,The snake is keeping still.
LZVGRXGD.mp4,34.9,36.8,The bogong moth is flapping its wings.
LZVGRXGD.mp4,44.1,47.4,The mountain pygmy possum is running.
LZVGRXGD.mp4,45.7,47.4,The mountain pygmy possum is attending.
LZVGRXGD.mp4,47.5,48.1,The mountain pygmy possum is keeping still.
LZVGRXGD.mp4,48.2,52.5,The mountain pygmy possum is sensing its environment.
LZVGRXGD.mp4,69.3,71.6,The horse is running.
LZXWIPJK.mp4,71.3,75.0,The jellyfish is swimming.
LZZHPCGB.mp4,10.7,18.0,The rain frog piggybacks and lie on top of another rain frog as it walks in the dark.
LZZHPCGB.mp4,10.7,21.1,The rain frog is walking.
LZZHPCGB.mp4,5.6,10.6,The rain frog is keeping still.
LZZHPCGB.mp4,5.6,8.5,The rain frog is falling.
MAGTCSVW.mp4,2.5,23.0,The halyomorpha halys is eating.
MAGTCSVW.mp4,23.2,30.0,The halyomorpha halys is keeping still.
MAGTCSVW.mp4,33.5,35.7,The halyomorpha halys is moving.
MAGTCSVW.mp4,35.7,38.0,The halyomorpha halys is attending.
MATFYLWC.mp4,10.3,11.1,The chameleon is sensing its environment.
MATFYLWC.mp4,3.1,5.5,The chameleon is eating.
MATFYLWC.mp4,5.6,10.2,The chameleon is keeping still.
MBBPGOIM.mp4,0.0,14.1,The snake is moving.
MBBPGOIM.mp4,23.7,31.8,The green mamba is moving.
MBBPGOIM.mp4,31.9,63.7,The puff adder is moving.
MBBPGOIM.mp4,63.8,74.9,The rhinoceros viper is moving.
MBHRCSDK.mp4,27.6,32.4,The giant galapagos tortoise is eating.
MBHRCSDK.mp4,5.3,17.4,The giant galapagos tortoise is walking.
MBJLGMZL.mp4,17.9,20.6,The greta oto glasswing butterfly caterpillar is sensing its environment.
MBJLGMZL.mp4,21.2,24.0,The greta oto glasswing butterfly caterpillar is keeping still.
MBJLGMZL.mp4,24.8,30.8,The greta oto glasswing butterfly caterpillar is undergoing chrysalis.
MBJLGMZL.mp4,44.8,49.6,The greta oto glasswing butterfly is exiting its cocoon.
MBJLGMZL.mp4,53.0,56.7,"The greta oto glasswing butterfly shakes its body, while standing upside down from a leaf."
MBJLGMZL.mp4,61.0,63.0,The greta oto glasswing butterfly is flapping its wings.
MBJLGMZL.mp4,67.1,71.8,The greta oto glasswing butterfly is keeping still.
MBJLGMZL.mp4,7.4,17.2,The greta oto glasswing butterfly caterpillar is eating.
MBVUUSUS.mp4,3.2,72.8,The woodlark bird is chirping.
MBVUUSUS.mp4,45.8,46.6,The woodlark bird makes a landing.
MBVUUSUS.mp4,67.8,77.6,The woodlark bird is sensing its environment.
MCBTPXGD.mp4,0.2,2.5,The kangaroo is jumping.
MCBTPXGD.mp4,11.3,16.8,The horse is running.
MCBTPXGD.mp4,25.7,27.0,The bird is sensing its environment.
MCBTPXGD.mp4,27.0,27.4,The bird is flying.
MCBTPXGD.mp4,32.5,34.4,The kangaroo is eating.
MCBTPXGD.mp4,7.4,11.1,The horse is walking.
MCBTPXGD.mp4,76.5,77.8,The white cockatoo bird is attending.
MCBTPXGD.mp4,78.0,79.0,The bird is attending.
MCFZBSVW.mp4,0.8,7.4,The trissolcus japonicus wasp is keeping still.
MCFZBSVW.mp4,25.9,30.3,The trissolcus japonicus wasp is grooming itself.
MCFZBSVW.mp4,30.3,31.1,The trissolcus japonicus wasp is moving.
MCFZBSVW.mp4,31.8,33.5,The bee is eating.
MCFZBSVW.mp4,33.5,37.5,The bee is flying.
MCFZBSVW.mp4,46.8,50.5,The trissolcus japonicus wasp is exiting its cocoon.
MCFZBSVW.mp4,53.4,71.6,The halyomorpha halys is moving.
MCFZBSVW.mp4,62.5,65.3,The halyomorpha halys is sensing its environment.
MCITYLBD.mp4,25.5,27.2,The botaurus stellaris bird is walking.
MCNYDYMI.mp4,0.0,15.2,The hoverfly is eating.
MCNYDYMI.mp4,15.2,40.7,The hoverfly is flying.
MCNYDYMI.mp4,45.8,49.4,The bird stands on the edge of the receptacle and washes its face.
MCNYDYMI.mp4,49.4,52.2,The bird is jumping.
MCNYDYMI.mp4,52.2,54.6,The bird is flapping its wings.
MCOYXHVR.mp4,12.8,18.0,The marsh frog is struggling.
MCOYXHVR.mp4,5.3,12.6,The marsh frog is keeping still.
MCOYXHVR.mp4,5.3,18.0,The black grass snake bites the marsh frog.
MDABFSOB.mp4,15.6,25.0,The montpellier snake is keeping still.
MDABFSOB.mp4,25.1,31.4,The eastern montpellier snake is keeping still.
MDDQVJBD.mp4,10.6,12.0,The grasshopper warbler is sensing its surrounding.
MDDQVJBD.mp4,14.3,24.2,The grasshopper warbler is chirping.
MDESOXGD.mp4,0.1,6.5,The horse is attending.
MDESOXGD.mp4,0.1,9.6,The horse is keeping still.
MDESOXGD.mp4,17.2,21.9,The horse is eating.
MDESOXGD.mp4,17.2,21.9,The horse is walking.
MDESOXGD.mp4,37.8,40.2,The bogong moth is keeping still.
MDESOXGD.mp4,37.8,43.8,The bogong moth is moving.
MDESOXGD.mp4,9.8,17.1,The horse is sensing its environment.
MDESOXGD.mp4,9.8,17.1,The horse on the left is disturbing another horse by placing its face on the other horse.
MDFPCGQD.mp4,5.8,8.3,The frog is keeping still.
MDICBFYY.mp4,39.4,41.5,The clouded monitor lizard is keeping still.
MDICBFYY.mp4,52.7,54.8,The paradise tree snake is keeping still.
MDICBFYY.mp4,55.0,56.8,The paradise tree snake is moving.
MDLLXVMP.mp4,0.1,7.4,The bird is sensing its environment.
MDLLXVMP.mp4,11.2,15.4,The bird is eating.
MDLLXVMP.mp4,15.5,19.8,The coyote is eating.
MDLLXVMP.mp4,19.9,31.4,The bird is flying.
MDLLXVMP.mp4,3.4,5.4,The bird with pink legs and red eyes is lying on top of another bird in the water.
MDLLXVMP.mp4,31.5,34.5,The snake is keeping still.
MDLLXVMP.mp4,34.9,38.7,The hoopoe is biting on a lizard.
MDLLXVMP.mp4,34.9,38.7,The lizard is sensing its environment.
MDLLXVMP.mp4,38.8,41.4,The bird is attending.
MDLLXVMP.mp4,38.8,41.4,The bird is carrying an insect in its mouth while looking out for danger.
MDLLXVMP.mp4,41.5,43.2,The duck dips its face into the water.
MDLLXVMP.mp4,43.2,47.5,The duck is swimming.
MDLLXVMP.mp4,5.4,7.4,The white bird with black wings unmounts from another bird standing in the water.
MDLLXVMP.mp4,7.4,11.1,The bird is walking.
MDMVGMHZ.mp4,1.6,15.0,The male zamenis longissiumus snake is biting the female zamenis longissiumus snake while slithering together.
MDMVGMHZ.mp4,15.3,30.8,The zamenis longissiumus snake is performing sexual exploration.
MDNHNPAB.mp4,10.8,13.0,The fly is sensing its environment.
MDNHNPAB.mp4,13.0,14.7,The fly is flying.
MDNHNPAB.mp4,17.3,49.8,The dice snake is moving.
MDNHNPAB.mp4,3.1,17.2,The dice snake is keeping still.
MDNHNPAB.mp4,3.1,3.8,The fly makes a landing.
MDNHNPAB.mp4,3.8,8.4,The fly is keeping still.
MDNHNPAB.mp4,8.4,10.8,The fly is grooming itself.
MDNHNPAB.mp4,8.4,17.2,The ant is moving.
MDOPHUFF.mp4,20.6,29.5,The common buzzard is eating.
MDOPHUFF.mp4,20.6,29.5,The common buzzard is sensing its environment.
MDYZSANS.mp4,12.0,14.8,The orb spider is moving.
MDYZSANS.mp4,12.0,20.9,The crane fly is immobilized.
MDYZSANS.mp4,14.9,20.9,The orb spider is keeping still.
MDYZSANS.mp4,26.5,35.8,The orb spider is sensing its environment.
MDZODKDQ.mp4,0.0,9.7,The great egret is flying.
MDZODKDQ.mp4,12.4,12.8,The great egret is keeping still.
MDZODKDQ.mp4,13.1,21.3,The great egret is preening itself.
MDZODKDQ.mp4,21.4,28.9,The great egret uses its break to manipulate and move its eggs around.
MDZODKDQ.mp4,29.0,39.9,The great egret is flapping its tail.
MDZODKDQ.mp4,39.9,43.9,The great egret is sensing its environment.
MDZODKDQ.mp4,7.7,9.7,The great egret is flapping its wings.
MDZODKDQ.mp4,9.7,12.4,The great egret makes a landing.
MEKIBIOQ.mp4,0.0,2.2,The bird is flying.
MESVUUDX.mp4,0.2,4.7,The lion is attending.
MESVUUDX.mp4,4.8,12.6,A herd of elephants is walking and keeping a distance from one another in the hot rocky desert.
MESVUUDX.mp4,4.8,71.6,The elephant is walking.
MESVUUDX.mp4,44.8,46.8,The elephant is running.
MESVUUDX.mp4,57.2,65.9,The elephant is walking in the jungle.
MFBCALKY.mp4,10.6,11.8,The side blotched lizard is keeping still.
MFBCALKY.mp4,12.2,12.9,The side blotched lizard is attending.
MFBCALKY.mp4,13.2,15.5,The side blotched lizard is sensing its environment.
MFCMANQN.mp4,2.0,13.9,The thrush nightingale bird is chirping.
MFCMANQN.mp4,8.4,9.2,The thrush nightingale bird is keeping still.
MFIBCFFP.mp4,63.7,70.0,The sand bubbler crab is moving.
MFIBCFFP.mp4,70.2,77.3,The sand bubbler crab is eating.
MFIJUFFP.mp4,39.3,42.5,The fish is swimming.
MFLNLKTR.mp4,65.5,73.8,The northern pacific rattlesnake is keeping still.
MFTWCKTR.mp4,9.7,13.5,The northern pacific rattlesnake is sensing its environment.
MFVFMDMX.mp4,3.6,8.6,The golden oriole is chirping.
MFVFMDMX.mp4,6.4,7.5,The golden oriole is attending.
MFVFMDMX.mp4,8.6,12.7,The golden oriole is sensing its environment.
MGFKEDUC.mp4,0.0,11.0,The xystocheir dissecta millipede unrolls itself in the dark.
MGFKEDUC.mp4,11.0,13.6,The xystocheir dissecta millipede is moving.
MGMQTBQT.mp4,13.8,16.9,The plantain squirrel is keeping still.
